DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
231110363,06/21/2023 12:00:00 AM,06/21/2023 12:00:00 AM,2100,11,Northeast,1136,1,761,BRANDISH WEAPON,0334 1822,25,M,H,108,PARKING LOT,201,KNIFE WITH BLADE OVER 6 INCHES IN LENGTH,IC,Invest Cont,761,,,,4300    EAGLE ROCK                   BL,,34.1227,-118.2232
231812270,06/21/2023 12:00:00 AM,06/21/2023 12:00:00 AM,1440,18,Southeast,1826,1,210,ROBBERY,0913 0342 0344 1227 0400 2024,44,M,H,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,9300    SUCCESS                      AV,,33.9523,-118.2489
231813012,06/21/2023 12:00:00 AM,06/21/2023 12:00:00 AM,1720,18,Southeast,1822,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1822 0329,53,F,B,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740,,,,100 E  94TH                         ST,,33.951,-118.2739
231713480,08/02/2023 12:00:00 AM,06/21/2023 12:00:00 AM,1700,17,Devonshire,1751,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),329,26,F,H,101,STREET,,,IC,Invest Cont,745,,,,21700    SEPTO                        ST,,34.2511,-118.6017
230114692,06/22/2023 12:00:00 AM,06/21/2023 12:00:00 AM,1800,1,Central,118,2,624,BATTERY - SIMPLE ASSAULT,0416 0401 0562,50,M,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,1300 N  MAIN                         ST,,34.0644,-118.232
231312625,06/21/2023 12:00:00 AM,06/21/2023 12:00:00 AM,540,13,Newton,1371,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",344,29,M,H,101,STREET,,,IC,Invest Cont,341,,,,MAIN                         ST,56TH                         ST,33.9915,-118.2739
231910763,06/22/2023 12:00:00 AM,06/21/2023 12:00:00 AM,1930,19,Mission,1944,1,310,BURGLARY,0344 1608,34,M,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,310,,,,14300    FOX                          ST,,34.2725,-118.4448
200113768,06/22/2020 12:00:00 AM,06/22/2020 12:00:00 AM,700,1,Central,174,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1414 2003 0421 0561 0913 1402 0602,58,M,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",201,KNIFE WITH BLADE OVER 6 INCHES IN LENGTH,AO,Adult Other,230,998,,,700 S  SPRING                       ST,,34.044,-118.2528
201511711,06/24/2020 12:00:00 AM,06/22/2020 12:00:00 AM,2300,15,N Hollywood,1562,1,440,THEFT PLAIN - PETTY ($950 & UNDER),344,30,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,440,,,,12400    SARAH                        ST,,34.154,-118.403
201312719,06/22/2020 12:00:00 AM,06/22/2020 12:00:00 AM,1830,13,Newton,1307,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0913 1402 0603 0361 0446 0429 0417,57,M,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,230,998,,,1000 E  7TH                          ST,,34.0385,-118.2437
202011252,06/22/2020 12:00:00 AM,06/22/2020 12:00:00 AM,1315,20,Olympic,2016,2,624,BATTERY - SIMPLE ASSAULT,1822 0446 0416 2021,53,M,O,203,OTHER BUSINESS,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,3700 W  3RD                          ST,,34.0709,-118.2985
200611693,06/22/2020 12:00:00 AM,06/22/2020 12:00:00 AM,1800,6,Hollywood,643,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0400 1300 0329 1822 2004,31,M,H,101,STREET,,,IC,Invest Cont,740,,,,1500 N  FORMOSA                      AV,,34.098,-118.3468
210810743,06/22/2021 12:00:00 AM,06/22/2021 12:00:00 AM,1850,8,West LA,897,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,1300 0444 2000 1309,46,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,3100 S  CANFIELD                     AV,,34.0323,-118.3964
211510936,06/22/2021 12:00:00 AM,06/22/2021 12:00:00 AM,1600,15,N Hollywood,1546,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",1906,40,M,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,956,,,,5300    COLFAX                       AV,,34.1667,-118.3878
211009298,06/22/2021 12:00:00 AM,06/22/2021 12:00:00 AM,228,10,West Valley,1033,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1300 1307 1822 0329 1414,37,M,O,122,"VEHICLE, PASSENGER/TRUCK",,,AO,Adult Other,740,,,,RESEDA                       BL,VICTORY                      BL,34.1866,-118.536
210112288,06/22/2021 12:00:00 AM,06/22/2021 12:00:00 AM,1100,1,Central,158,2,624,BATTERY - SIMPLE ASSAULT,0416 1218 2004 0913 0361,33,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,500    CERES                        AV,,34.0413,-118.24
210112444,06/25/2021 12:00:00 AM,06/22/2021 12:00:00 AM,2030,1,Central,161,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),344,56,M,H,108,PARKING LOT,,,IC,Invest Cont,331,,,,800    FRANCISCO                    ST,,34.0477,-118.2637
221609741,06/22/2022 12:00:00 AM,06/22/2022 12:00:00 AM,1850,16,Foothill,1663,2,624,BATTERY - SIMPLE ASSAULT,0416 0913,52,M,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,EL DORADO,TRUESDALE,34.2409,-118.3987
220114767,06/22/2022 12:00:00 AM,06/22/2022 12:00:00 AM,1402,1,Central,195,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1822 1414 1300,45,M,H,122,"VEHICLE, PASSENGER/TRUCK",,,AA,Adult Arrest,740,,,,1500 S  LOS ANGELES                  ST,,34.0337,-118.261
220410246,06/26/2022 12:00:00 AM,06/22/2022 12:00:00 AM,1900,4,Hollenbeck,464,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1300,30,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,740,,,,2200    MICHIGAN                     AV,,34.0462,-118.2114
220312639,06/22/2022 12:00:00 AM,06/22/2022 12:00:00 AM,1621,3,Southwest,328,1,330,BURGLARY FROM VEHICLE,1609 1251 1822 1307 0329 0344,30,F,W,108,PARKING LOT,,,IC,Invest Cont,330,,,,600 W  28TH                         ST,,34.0261,-118.2774
221711823,07/26/2022 12:00:00 AM,06/22/2022 12:00:00 AM,2020,17,Devonshire,1701,2,354,THEFT OF IDENTITY,0930 1822,57,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,20300    SORRENTO                     LN,,34.2776,-118.5778
230312571,06/22/2023 12:00:00 AM,06/22/2023 12:00:00 AM,1340,3,Southwest,318,1,210,ROBBERY,0344 0945 1822 0104 0325 0907 2018,22,X,X,418,,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,2300 S  VERMONT                      AV,,34.0351,-118.2915
231711919,06/23/2023 12:00:00 AM,06/22/2023 12:00:00 AM,1858,17,Devonshire,1797,2,624,BATTERY - SIMPLE ASSAULT,2038 1501,34,F,W,108,PARKING LOT,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,16200    NORDHOFF                     ST,,34.2356,-118.4851
231609675,06/30/2023 12:00:00 AM,06/22/2023 12:00:00 AM,1930,16,Foothill,1606,2,624,BATTERY - SIMPLE ASSAULT,0416 0913 0603,63,X,X,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,,,,11400    OSBORNE                      PL,,34.2761,-118.3794
230711196,06/22/2023 12:00:00 AM,06/22/2023 12:00:00 AM,1530,7,Wilshire,714,1,310,BURGLARY,1606 0344 1822,64,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,400 N  MARTEL                       AV,,34.0783,-118.3511
230910954,06/22/2023 12:00:00 AM,06/22/2023 12:00:00 AM,2220,9,Van Nuys,933,1,210,ROBBERY,1822 1218 1402 0344 2004 0334,33,M,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,210,998,,,BESSEMER,CEDROS,34.1809,-118.4531
230611558,06/22/2023 12:00:00 AM,06/22/2023 12:00:00 AM,1430,6,Hollywood,615,1,330,BURGLARY FROM VEHICLE,1822 0344 1300 1609 0329,29,F,W,101,STREET,,,IC,Invest Cont,330,,,,3000    LAKE HOLLYWOOD               DR,,34.131,-118.3376
231010609,06/22/2023 12:00:00 AM,06/22/2023 12:00:00 AM,915,10,West Valley,1018,1,330,BURGLARY FROM VEHICLE,1822 1306 1310 1307 1609,56,F,A,108,PARKING LOT,,,IC,Invest Cont,330,,,,15800    STRATHERN                    ST,,34.2157,-118.4771
231216348,07/07/2023 12:00:00 AM,06/22/2023 12:00:00 AM,1230,12,77th Street,1269,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344 0352 0394,30,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,341,,,,800 E  85TH                         ST,,33.9611,-118.2608
230711173,06/22/2023 12:00:00 AM,06/22/2023 12:00:00 AM,630,7,Wilshire,762,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1309 0342 0344 1822 0385,59,F,O,104,DRIVEWAY,,,IC,Invest Cont,331,,,,1600    HI POINT                     ST,,34.048,-118.3697
201911272,06/23/2020 12:00:00 AM,06/23/2020 12:00:00 AM,400,19,Mission,1971,2,901,VIOLATION OF RESTRAINING ORDER,2038,39,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,901,,,,15500    RAYEN                        ST,,34.2337,-118.4703
201215205,06/23/2020 12:00:00 AM,06/23/2020 12:00:00 AM,320,12,77th Street,1252,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),1822 0329,32,M,H,121,YARD (RESIDENTIAL/BUSINESS),,,IC,Invest Cont,745,,,,6900 S  VAN NESS                     AV,,33.9745,-118.3221
201710337,06/24/2020 12:00:00 AM,06/23/2020 12:00:00 AM,700,17,Devonshire,1791,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",329,59,M,H,101,STREET,,,IC,Invest Cont,740,,,,DE SOTO                      AV,CHASE                        ST,34.2246,-118.5885
201511714,06/23/2020 12:00:00 AM,06/23/2020 12:00:00 AM,200,15,N Hollywood,1503,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1300,25,F,H,101,STREET,,,IC,Invest Cont,740,,,,7400    LAUREL CANYON                BL,,34.2003,-118.4002
200812699,08/06/2020 12:00:00 AM,06/23/2020 12:00:00 AM,800,8,West LA,853,2,354,THEFT OF IDENTITY,100,30,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,1800    COLBY                        AV,,34.0403,-118.4487
200811043,06/23/2020 12:00:00 AM,06/23/2020 12:00:00 AM,2130,8,West LA,857,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,1218 1814 2004 0444 0416 0408 0913 2000 0400,54,F,W,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,236,,,,1500 S  OAKHURST                     DR,,34.0516,-118.391
202110833,06/24/2020 12:00:00 AM,06/23/2020 12:00:00 AM,1000,21,Topanga,2156,1,440,THEFT PLAIN - PETTY ($950 & UNDER),2032 0344,50,M,B,717,HEALTH SPA/GYM,,,IC,Invest Cont,440,,,,6400    CANOGA                       AV,,34.1865,-118.5975
210904701,01/21/2021 12:00:00 AM,06/23/2020 12:00:00 AM,155,9,Van Nuys,909,2,354,THEFT OF IDENTITY,0100 0929 1822,56,M,F,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,7400    HAZELTINE                    AV,,34.2048,-118.44
201312778,06/23/2020 12:00:00 AM,06/23/2020 12:00:00 AM,2240,13,Newton,1367,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1402,32,F,H,102,SIDEWALK,,,IC,Invest Cont,440,998,,,1600 E  49TH                         ST,,33.9985,-118.2454
201610642,07/01/2020 12:00:00 AM,06/23/2020 12:00:00 AM,130,16,Foothill,1636,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",1202 0344,67,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,341,,,,9500    LA CANADA                    WY,,34.2602,-118.3395
210510642,06/23/2021 12:00:00 AM,06/23/2021 12:00:00 AM,2330,5,Harbor,557,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0416 0432 0448 0913 1309 1310 1813 2000,25,F,B,104,DRIVEWAY,307,VEHICLE,IC,Invest Cont,236,,,,500 W  1ST                          ST,,33.7433,-118.2882
210810808,06/23/2021 12:00:00 AM,06/23/2021 12:00:00 AM,1300,8,West LA,891,2,624,BATTERY - SIMPLE ASSAULT,1251 0416 0400,17,M,B,402,MARKET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,PICO                         BL,BUNDY                        DR,34.0294,-118.4502
211216143,06/24/2021 12:00:00 AM,06/23/2021 12:00:00 AM,253,12,77th Street,1253,1,330,BURGLARY FROM VEHICLE,0344 0385,46,M,B,101,STREET,,,IC,Invest Cont,330,,,,1900 W  78TH                         ST,,33.9691,-118.3134
210112339,06/23/2021 12:00:00 AM,06/23/2021 12:00:00 AM,1730,1,Central,152,2,624,BATTERY - SIMPLE ASSAULT,1822 2034 0329 1414 1218 0416 2004,24,M,H,109,PARK/PLAYGROUND,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,500 S  FLOWER                       ST,,34.0513,-118.2564
210113870,07/22/2021 12:00:00 AM,06/23/2021 12:00:00 AM,1330,1,Central,132,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1822,52,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,440,,,,200 S  FIGUEROA                     ST,,34.0562,-118.2535
221313407,06/24/2022 12:00:00 AM,06/23/2022 12:00:00 AM,55,13,Newton,1363,2,901,VIOLATION OF RESTRAINING ORDER,0913 1813 2000 2038,31,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,AO,Adult Other,901,,,,4800    AVALON                       BL,,33.9997,-118.2652
221214762,06/23/2022 12:00:00 AM,06/23/2022 12:00:00 AM,600,12,77th Street,1241,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",329,35,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,740,,,,3500 W  63RD                         ST,,33.9829,-118.3338
221813414,06/28/2022 12:00:00 AM,06/23/2022 12:00:00 AM,1200,18,Southeast,1862,2,354,THEFT OF IDENTITY,1822 0929,37,F,H,101,STREET,,,IC,Invest Cont,354,,,,100 W  119TH                        ST,,33.9247,-118.2739
221313344,06/23/2022 12:00:00 AM,06/23/2022 12:00:00 AM,1345,13,Newton,1345,1,210,ROBBERY,1309 0342 0334 0385 0344 1822,21,M,H,101,STREET,102,HAND GUN,IC,Invest Cont,210,,,,1300 E  41ST                         ST,,34.0104,-118.2535
221710324,06/23/2022 12:00:00 AM,06/23/2022 12:00:00 AM,1524,17,Devonshire,1765,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,1210 0913 0554 0602 0421 0422 1501,56,M,H,501,SINGLE FAMILY DWELLING,511,VERBAL THREAT,IC,Invest Cont,930,,,,19000    MERRIDY                      ST,,34.2523,-118.5471
231609457,06/23/2023 12:00:00 AM,06/23/2023 12:00:00 AM,1545,16,Foothill,1617,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1300 1402 0329,53,M,O,122,"VEHICLE, PASSENGER/TRUCK",500,UNKNOWN WEAPON/OTHER WEAPON,AA,Adult Arrest,740,998,,,WENTWORTH,ORO VISTA,34.267,-118.3157
230213100,06/26/2023 12:00:00 AM,06/23/2023 12:00:00 AM,1700,2,Rampart,212,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",1822 0344 1309 0386,34,M,H,121,YARD (RESIDENTIAL/BUSINESS),,,IC,Invest Cont,341,,,,600 N  HOOVER                       ST,,34.08,-118.2881
231010887,06/30/2023 12:00:00 AM,06/23/2023 12:00:00 AM,1530,10,West Valley,1018,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1822 0216 0202 2021,49,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,740,,,,15900    SHERMAN                      WY,,34.2074,-118.4794
232012061,06/25/2023 12:00:00 AM,06/23/2023 12:00:00 AM,1200,20,Olympic,2027,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1202 1822 0344 0385 1602,68,M,A,101,STREET,,,IC,Invest Cont,331,,,,6TH                          ST,MARIPOSA                     AV,34.0636,-118.2992
230213009,06/24/2023 12:00:00 AM,06/23/2023 12:00:00 AM,2250,2,Rampart,221,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 0910 2048,20,M,A,906,MTA - RED LINE - VERMONT/BEVERLY,,,IC,Invest Cont,440,,,,300 N  VERMONT                      AV,,34.0777,-118.2961
230114741,06/23/2023 12:00:00 AM,06/23/2023 12:00:00 AM,1500,1,Central,185,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",344,23,F,O,717,HEALTH SPA/GYM,,,IC,Invest Cont,341,,,,1200 S  HILL                         ST,,34.0387,-118.2612
230312633,06/23/2023 12:00:00 AM,06/23/2023 12:00:00 AM,2300,3,Southwest,335,1,210,ROBBERY,0945 0344 0104 0325 0342 0416 0444 1309 1822,22,X,X,202,LIQUOR STORE,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,2800 W  JEFFERSON                    BL,,34.0276,-118.3229
230312662,06/24/2023 12:00:00 AM,06/23/2023 12:00:00 AM,1500,3,Southwest,335,1,310,BURGLARY,1822 1607 0329 0344,22,X,X,203,OTHER BUSINESS,,,IC,Invest Cont,310,,,,2800 W  JEFFERSON                    BL,,34.0276,-118.3229
231110424,06/23/2023 12:00:00 AM,06/23/2023 12:00:00 AM,1200,11,Northeast,1151,2,354,THEFT OF IDENTITY,1822 1501,60,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,1300 N  EDGEMONT                     ST,,34.0954,-118.2961
230611601,06/23/2023 12:00:00 AM,06/23/2023 12:00:00 AM,2119,6,Hollywood,678,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),1822 2004 0329 1402 1300,52,M,H,101,STREET,,,IC,Invest Cont,745,998,,,4900 W  LEMON GROVE                  AV,,34.0863,-118.3033
231812369,06/23/2023 12:00:00 AM,06/23/2023 12:00:00 AM,1510,18,Southeast,1801,1,440,THEFT PLAIN - PETTY ($950 & UNDER),1822 1252 0352 1300 1402 1202 0326,61,F,H,102,SIDEWALK,,,IC,Invest Cont,440,998,,,FIGUEROA,88TH                         ST,33.9574,-118.2827
201110791,06/24/2020 12:00:00 AM,06/24/2020 12:00:00 AM,1024,11,Northeast,1174,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0344 1606 0342,28,M,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,420,,,,2100    PARK                         DR,,34.0913,-118.2467
200710877,06/24/2020 12:00:00 AM,06/24/2020 12:00:00 AM,930,7,Wilshire,773,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0416 0447 1202 1822,71,M,H,101,STREET,212,BOTTLE,AA,Adult Arrest,230,,,,REDONDO                      BL,VENICE                       BL,34.0451,-118.3504
200211742,06/24/2020 12:00:00 AM,06/24/2020 12:00:00 AM,1130,2,Rampart,256,1,210,ROBBERY,0913 0416 0444 0344 1821 1309 1241 2000,52,F,H,243,"DIY CENTER (LOWE'S,HOME DEPOT,OSH,CONTRACTORS WAREHOUSE)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,1600    WILSHIRE                     BL,,34.0554,-118.2702
200410145,06/24/2020 12:00:00 AM,06/24/2020 12:00:00 AM,1820,4,Hollenbeck,497,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1814 0913 0408,42,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,2900    SUSSEX                       LN,,34.0219,-118.213
200611768,06/24/2020 12:00:00 AM,06/24/2020 12:00:00 AM,1435,6,Hollywood,646,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0421 1402 2004,37,M,B,102,SIDEWALK,511,VERBAL THREAT,AO,Adult Other,930,998,,,SUNSET                       BL,CHEROKEE                     AV,34.098,-118.3353
210211334,06/28/2021 12:00:00 AM,06/24/2021 12:00:00 AM,1300,2,Rampart,248,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0394 0344 1822,31,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,341,,,,W  3RD                          ST,WITMER                       ST,34.0591,-118.2635
210710161,06/24/2021 12:00:00 AM,06/24/2021 12:00:00 AM,1330,7,Wilshire,734,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0913 1813 0416,30,F,W,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,626,,,,400 S  BURNSIDE                     AV,,34.0662,-118.3506
210611799,06/25/2021 12:00:00 AM,06/24/2021 12:00:00 AM,2100,6,Hollywood,632,1,330,BURGLARY FROM VEHICLE,0344 1822 1501 1300,56,M,O,101,STREET,,,IC,Invest Cont,330,,,,8600    HOLLYWOOD                    BL,,34.0995,-118.3772
211812515,06/24/2021 12:00:00 AM,06/24/2021 12:00:00 AM,830,18,Southeast,1846,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0531 0913 0940 0448 0334 0416 1206 2001 0445,32,M,B,501,SINGLE FAMILY DWELLING,311,HAMMER,IC,Invest Cont,230,,,,11200 S  CENTRAL                      AV,,33.9329,-118.2542
210112418,06/24/2021 12:00:00 AM,06/24/2021 12:00:00 AM,1110,1,Central,156,2,624,BATTERY - SIMPLE ASSAULT,0913 0361 1202 0421 0416 0429 0305,63,F,B,516,SINGLE RESIDENCE OCCUPANCY (SRO'S) LOCATIONS,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,500    WALL                         ST,,34.044,-118.2467
210811012,06/29/2021 12:00:00 AM,06/24/2021 12:00:00 AM,1000,8,West LA,836,2,354,THEFT OF IDENTITY,0100 1822 0929,43,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,1900    BENECIA                      AV,,34.0531,-118.4215
210211119,06/24/2021 12:00:00 AM,06/24/2021 12:00:00 AM,1700,2,Rampart,202,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),1300 0344 1822 2032 1606 0354,37,M,H,108,PARKING LOT,,,IC,Invest Cont,420,,,,1000 N  VERMONT                      AV,,34.0898,-118.2917
211510985,06/25/2021 12:00:00 AM,06/24/2021 12:00:00 AM,1640,15,N Hollywood,1548,1,310,BURGLARY,2004 1420 1606 0344 0314 0930,51,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,310,,,,11000    CHANDLER                     BL,,34.1681,-118.3725
221214496,06/24/2022 12:00:00 AM,06/24/2022 12:00:00 AM,230,12,77th Street,1215,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0447 0360 2002 1402 0913,55,F,B,501,SINGLE FAMILY DWELLING,212,BOTTLE,AA,Adult Arrest,230,,,,1400 W  58TH                         ST,,33.9897,-118.3002
220612538,06/24/2022 12:00:00 AM,06/24/2022 12:00:00 AM,1200,6,Hollywood,615,1,330,BURGLARY FROM VEHICLE,1822 1501 1300 1307 0329 1609 0344,27,F,W,101,STREET,,,IC,Invest Cont,330,,,,LAKE HOLLYWOOD               DR,WONDER VIEW                  DR,34.1322,-118.3384
220114995,06/25/2022 12:00:00 AM,06/24/2022 12:00:00 AM,2300,1,Central,139,1,330,BURGLARY FROM VEHICLE,1414 1307 1822 0329 1609 0344,29,M,H,101,STREET,,,IC,Invest Cont,330,,,,200    ROSE                         ST,,34.0472,-118.2371
220510559,06/24/2022 12:00:00 AM,06/24/2022 12:00:00 AM,700,5,Harbor,506,2,901,VIOLATION OF RESTRAINING ORDER,0913 1814,53,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,901,,,,1600 W  CARSON                       ST,,33.8315,-118.3065
222110931,06/24/2022 12:00:00 AM,06/24/2022 12:00:00 AM,1130,21,Topanga,2102,1,310,BURGLARY,0344 1606,25,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,23900    JENSEN                       DR,,34.2225,-118.6468
221413117,06/28/2022 12:00:00 AM,06/24/2022 12:00:00 AM,2200,14,Pacific,1474,1,310,BURGLARY,1606 0344 0352,25,F,A,501,SINGLE FAMILY DWELLING,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,310,,,,8100    HOLY CROSS                   PL,,33.965,-118.4157
231011975,08/01/2023 12:00:00 AM,06/24/2023 12:00:00 AM,1000,10,West Valley,1067,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0913 0361 0421 0603 0319,29,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",511,VERBAL THREAT,IC,Invest Cont,930,,,,5400    WHITE OAK                    AV,,34.1693,-118.5184
